name,latitude,longitude,country
Jubrique,36.5647361,-5.21524969999996,ES
Jumilla,38.47917,-1.325,ES
La Adrada,40.3015037,-4.6361166,ES
La Aguilera,41.732,-3.77,ES
La Alamedilla,40.462225,-6.811675,ES
La Alberca de Zancara,39.5146303,-2.4968683,ES
La Albuera,38.71779,-6.82326,ES
La Almarcha,39.6873536,-2.3809105,ES
La Antilla,37.20709,-7.20909,ES
La Atalaya,37.1981812,-4.4537485,ES
La Aulaga,37.6849415,-6.3999164,ES
La Bisbal,41.962059,3.03869,ES
La Cabrera,40.86386,-3.61265,ES
La Canada de Verich,40.8661241,-0.0995038999999451,ES
La Carlota,37.67359,-4.93122,ES
La Carolina,38.276115,-3.614103,ES
La Cerca,42.97248,-3.427,ES
La Cerollera,40.8396009,-0.0557019999999966,ES
La Codosera,39.2075633,-7.1722917,ES
La Coma,42.1760517,1.5907105,ES
Lacort,42.47377,-0.03072,ES
La Cumbre,39.444371,-5.995785,ES
La Dehesa,37.7138062,-6.582009,ES
La Estrella,39.68959,-5.09346,ES
La Fatarella,41.1621105,0.473679800000014,ES
La Felipa,39.0405313,-1.7015432,ES
La Font de la Figuera,38.8057318,-0.8765083,ES
La Fresneda,40.9277346,0.0752607,ES
La Fuencaliente,39.1858442,-4.0257032,ES
La Gandara,43.1952123,-3.5664023,ES
Lagartera,39.985686,-5.23491,ES
Lagata,41.2397675,-0.805002699999932,ES
La Ginebrosa,40.8705128,-0.134581300000036,ES
La Granada,41.37535,1.72059,ES
La Guarda,38.7971332,-5.7055862,ES
Laguna Dalga,42.3321095,-5.7523644,ES
La Horra,41.7415221,-3.8744391,ES
La Joya,36.9326464,-4.6234642,ES
La Lama,42.3982488,-8.4415433,ES
La Lapa,38.4531543,-6.5193087,ES
La Luisiana,37.528364,-5.250671,ES
La Magdalena,42.7845657,-5.7977653,ES
La Manga del Mar Menor,37.6412864143144,-0.716514587402344,ES
La Marina,38.145951,-0.6455077,ES
La Mata de los Olmos,40.86592,-0.52116,ES
La Morera,38.5460697,-6.6524535,ES
La Nava de Ricomalillo,39.65142,-4.9902022,ES
La Nava de Santiago,39.0628542,-6.5049764,ES
Landete,39.9077196,-1.367422,ES
Langa de Duero,41.6097124,-3.4036256,ES
Lanjaron,36.918382,-3.47993,ES
Lanzahita,40.2039747,-4.9367722,ES
La Parra,38.5212,-6.6226,ES
la Pasarela,39.4748,-4.40097,ES
La Pena,41.173242,-6.519469,ES
La Pesquera,39.5726263,-1.58505990000003,ES
La Plana de Mont-Ros,42.381822,0.964543999999933,ES
La Portera,39.402798,-1.1030515,ES
La Puebla de Almoradiel,39.5971578,-3.1202628,ES
La Puebla de Cazalla,37.22155,-5.31153,ES
La Puebla de Montalban,39.8701877,-4.3571896,ES
La Puerta de Segura,38.35293,-2.73956,ES
La Rapita,41.310338,1.649309,ES
La Redonda,40.909654,-6.751305,ES
La Redondela,37.22248,-7.2694,ES
La Riera,43.15982,-6.26182,ES
Lario,43.03987,-5.09348,ES
Laroa,42.0048831,-7.698711,ES
la Romera,36.98407,-5.51035,ES
Larraga,42.5569085,-1.8501234,ES
La Rua,42.145525,1.1564306,ES
Las Casas,39.033772,-3.98776,ES
Lascellas-Ponzano,42.077419,-0.08256,ES
Las Cuatro Higueras,37.2805119,-1.8098544,ES
Las Herencias,39.8687275,-4.9214629,ES
Las Hunfrias,39.5912743,-4.8777434,ES
Las Labores,39.2741004,-3.5193001,ES
Las Mesas,39.3877846,-2.7642851,ES
Las Mestas,40.4255649,-6.1457396,ES
La Solana,38.94212,-3.24067,ES
Las Pajanosas,37.56667,-6.1,ES
Las Pedroneras,39.4480026,-2.6760251,ES
Las Peralosas,39.1584208,-4.0650739,ES
Las Salas,42.935404,-5.10380129999999,ES
Las Torres,37.32992,-3.69877,ES
Lastres,43.51401,-5.26983,ES
Las Ventas Con Pena Aguilera,39.6111418,-4.230006,ES
Las Ventas de Retamosa,40.1558744,-4.1155911,ES
Las Zomas,39.9850676,-2.0270129,ES
La Vid,41.631577,-3.491616,ES
Laxe,43.2212167,-9.0063506,ES
Layos,39.77585,-4.06315,ES
La Zarza,38.8185613,-6.2176867,ES
Lecera,41.202831,-0.7082039,ES
Ledana,39.3548629,-1.7158445,ES
Ledanca,40.868834,-2.8433743,ES
Leiro,42.3714241,-8.1240325,ES
Leitza,43.08333,-1.91667,ES
Lekunberri,43.0050457,-1.8964922,ES
Lemoa,43.208637,-2.77511370000002,ES
Lentegi,36.835938,-3.674351,ES
Lerin,42.4837725,-1.9722513,ES
Lesaka,43.2473876,-1.70219369999995,ES
Les Cabanyes,41.36969,1.69129,ES
Les Gunyoles,41.3538,1.78186,ES
Les Llosses,42.1504834,2.1158758,ES
Les Piles,41.5050677,1.3422471,ES
Letux,41.2548506,-0.80262330000005,ES
Libros,40.162074,-1.2340667,ES
Liedena,42.613026,-1.264445,ES
Liesa,42.13625,-0.22061,ES
Lietor,38.5416545,-1.9532994,ES
Liguerre De Cinca,42.28635,0.21457,ES
Lillo,39.7219454,-3.3069278,ES
Linares (Lugo),42.69822,-7.07415,ES
Linares de la Sierra,37.8794719,-6.6213949,ES
Linares de Riofrio,40.5784272,-5.9185666,ES
Linas de Broto,42.6191226,-0.1691052,ES
Litera,42.1318956,0.6389918,ES
Llanaves,43.0541504,-4.80007150000006,ES
Llanos del Caudillo,39.1180186,-3.3527459,ES
Llardecans,41.3742112,0.5500109,ES
Llavorsi,42.49515,1.21101,ES
Llera,38.4480946,-6.0573444,ES
Llesp,42.4570083,0.7590806,ES
Logrosan,39.3370253,-5.4869394,ES
Lo Pagan,37.8269527,-0.7767543,ES
Losadilla,42.2638946,-6.6240661,ES
Los Alcazares,37.74425,-0.85041,ES
Los Anguijes,38.8377267,-1.9628931,ES
Los Arcos,42.5684868,-2.1916542,ES
Losar de la Vera,40.1218974,-5.6072679,ES
Los Badalejos,36.3713788,-5.87429750000001,ES
Los Bayos,42.89443,-6.20811,ES
Los Belones,37.6241301,-0.7782418,ES
Los Canos de Meca,36.18583,-6.00763,ES
Los Carriones,37.6875719,-2.6671766,ES
Los Corrales,37.09918,-4.98429,ES
Los Cortijos,39.312608,-4.035921,ES
Loscos,41.08108,-1.04433,ES
Los Guadalperales,39.0840628,-5.6266712,ES
Los Hinojosos,39.6033606,-2.8265503,ES
Los Isidros,39.4206143,-1.2944401,ES
Los Lobos,37.308056,-1.764444,ES
Los Montesinos,38.0277269,-0.744964,ES
Los Narejos,37.75904,-0.83668,ES
Los Navalmorales,39.7255956,-4.6411523,ES
Los Navalucillos,39.66502,-4.64246,ES
Los Olmos,40.87715,-0.48710630000005,ES
Los Palacios,38.09013,-0.72799,ES
Los Pedrones,39.3356725,-1.0837354,ES
Los Pocicos,38.751049,-1.9538222,ES
Los Pozuelos,38.783298,-1.1667,ES
Los Rubios,38.2177778,-5.53,ES
Los Yebenes,39.5811405,-3.8693481,ES
Lucainena,37.0407929,-2.201005,ES
Lucena,37.408806541595,-4.48522210121155,ES
Lucenza,41.9535987,-7.6222735,ES
Ludeiro,42.7753543,-7.9533271,ES
Lugros,37.2296017,-3.2413929,ES
Lumbrales,40.936111,-6.71816,ES
Lumbreras,42.104774,-2.621887,ES
Luzon,41.0264377,-2.2771971,ES
Macael,37.3320032,-2.3033621,ES
Macaners,42.2337795,1.7768569,ES
Macedo,43.0072454,-7.80263749999995,ES
Madridejos,39.472279,-3.53159,ES
Madrigal,41.0896,-4.99832,ES
Madrigal de la Vera,40.14832,-5.36925,ES
Madrigueras,39.2360959,-1.8000641,ES
Maella,41.12251,0.13926,ES
Maello,40.807949,-4.50971,ES
Mafet,41.8082778,1.079375,ES
Magacela,38.8958587,-5.7341142,ES
Magan,39.9600417,-3.9308482,ES
Mahora,39.2134337,-1.7242265,ES
Maials,41.3637747,0.5033397,ES
Mairena,37.372893,-5.746249,ES
Malacuera,40.7544251,-2.8299769,ES
Malagon,39.16708,-3.85213,ES
Malcocinado,38.1224951,-5.69144510000001,ES
Malpartida de la Serena,38.6750277,-5.6398802,ES
Manaria,43.1384353,-2.6605025,ES
Mancha Real,37.78627,-3.61226,ES
Manchita,38.8139506,-6.0196213,ES
Manzaneda,42.30962,-7.23209,ES
Manzaneruela,39.9259066,-1.293317,ES
Maqueda,40.07728,-4.35746,ES
Maranchon,41.0479996,-2.204608,ES
Margalef,41.2848324,0.7534295,ES
Maro,36.7584,-3.84289,ES
Martin de la Jara,37.10867,-4.96347,ES
Martinet,42.35956,1.69584,ES
Martos,37.721072,-3.972645,ES
Mascaraque,39.7164385,-3.811364,ES
Mas de Barberans,40.7348171,0.3738815,ES
Masegoso de Tajuna,40.8256256,-2.6952804,ES
Mata,42.1037424,2.774585,ES
Matalascanas,37.01235,-6.55927,ES
Matalebreras,41.841155,-2.046436,ES
Matamala de Almazan,41.505625,-2.641219,ES
Matanza,42.2405739,-5.3742285,ES
Matilla De Los Canos,41.523035,-5.05528,ES
Mayorga,42.166872,-5.263043,ES
Mazaleon,41.0488069,0.1044712,ES
Mazarete,41.0009766,-2.1591454,ES
Meaus,41.9264047,-7.8199598,ES
Medeiros,41.9054398,-7.544038,ES
Mediana de Aragon,41.4659715,-0.70874619999995,ES
Mediano,42.311661,0.19221,ES
Medina de Pomar,42.9296692,-3.4876361,ES
Medina de Rioseco,41.883268,-5.04405,ES
Medina-Sidonia,36.45695,-5.92717,ES
Meira,43.2134256,-7.2942885,ES
Melgar de Fernamental,42.40445,-4.24484,ES
Melicena,36.75155,-3.2352,ES
Melida,42.3576247,-1.5462877,ES
Mellanzos,42.59421,-5.32914,ES
Membrillo Alto,37.6368347,-6.644103,ES
Menasalbas,39.6413595,-4.2834508,ES
Mequinenza,41.3719971,0.3007533,ES
Merelle,42.7628784,-8.8843909,ES
Mezquita de Loscos,41.0739201,-1.05951140000002,ES
Miajadas,39.15127,-5.90841,ES
Miedes de Atienza,41.267315,-2.9631835,ES
Miguelanez,41.12251,-4.36341,ES
Miguel Esteban,39.526064,-3.0751517,ES
Mijares,40.2966819,-4.8358614,ES
Mijas,36.4889091,-4.729303,ES
Minano,43.6911964,-7.8582161,ES
Minas del Castillo de las Guardas,37.6982516,-6.363578,ES
Minglanilla,39.5370486,-1.5940124,ES
Minon,42.46404,-3.79794,ES
Mipanas,42.21357,0.21417,ES
Mira,39.7189961,-1.4386046,ES
Mirabueno,40.9436592,-2.7238673,ES
Miralsot,41.55343,0.29346,ES
Miranda de Arga,42.4831153,-1.8263479,ES
Miranda del Castanar,40.4841898,-5.9966632,ES
Mirantes de Luna,42.87472,-5.84992,ES
Mohedas de la Jara,39.6050314,-5.1431669,ES
Moimenta,41.9717918,-7.6109175,ES
Moja,41.32543,1.69046,ES
Mojacar Pueblo,37.1402034967779,-1.85102462768555,ES
Mojados,41.43237,-4.6649,ES
Molina,38.051681,-1.2073261,ES
Molina de Aragon,40.8434667,-1.885057,ES
Molpeceres,41.5536,-4.14354,ES
Mombeltran,40.2603205,-5.0169458,ES
Mombuey,42.009217,-6.3209,ES
Monasterio de Rodilla,42.4575341,-3.4694014,ES
Monda,36.6317729,-4.8332161,ES
Monesterio,38.08333,-6.26667,ES
Monforte de Moyuela,41.0547988,-1.0146416,ES
Montalban,40.8327391,-0.8002439,ES
Montalbo,39.8812477,-2.6710573,ES
Montamarta,41.6478982,-5.8050617,ES
Montanchez,39.182946,-6.19795,ES
Montardit,42.39458,1.10375,ES
Monteagudo de las Salinas,39.7945375,-1.9481835,ES
Monteagudo de las Vicarias,41.36515,-2.16938,ES
Montealegre de Campos,41.9015654,-4.8981036,ES
Montealegre del Castillo,38.7859651,-1.3290831,ES
Montecorto,36.8158,-5.29803,ES
Montefrio,37.32085,-4.005126,ES
Montella I Martinet,42.354221,1.70355,ES
Montemayor,37.649557,-4.698367,ES
Montemolin,38.1543066,-6.2134767,ES
Monterroso,42.7925,-7.83425,ES
Monterrubio de la Serena,38.58876,-5.44569,ES
Montes de San Benito,37.68104,-7.07158,ES
Montiel,38.697151,-2.86533,ES
Montizon,38.3424442,-3.1037173,ES
Montoro,38.0226527,-4.3834962,ES
Mont-ras,41.9081233,3.1517209,ES
Montroi,39.340691,-0.61413,ES
Montserrat,39.357855,-0.590695,ES
Monturque,37.47186,-4.58164,ES
Mora,39.68409,-3.7747,ES
Moraime,43.0851154,-9.1994238,ES
Moral de Calatrava,38.8273646,-3.577473,ES
Moraleda,37.168957,-3.964104,ES
Moraleja,40.06667,-6.65,ES
Moranchel,40.8171147,-2.6670214,ES
Moratalla,38.19127,-1.88977,ES
Moriscote,38.619067,-2.003591,ES
Morpeguite,43.05321,-9.18089,ES
Mostoles,40.339337,-3.87453,ES
Mota de Altarejos,39.8770938,-2.3105552,ES
Mota de Judios,42.3090859,-4.17225,ES
Mota del Cuervo,39.50188,-2.86994,ES
Mota Del Marques,41.62928,-5.17433,ES
Motilla del Palancar,39.562573,-1.9111451,ES
Motilleja,39.1801578,-1.7908766,ES
Muimenta,42.7280789,-8.0650591,ES
Mula,38.0397056,-1.492172,ES
Muniesa,41.0327755,-0.811547000000019,ES
Murias de Paredes,42.85027,-6.19164,ES
Murtas,36.88504,-3.10944,ES
Muxia,43.1041888,-9.2182913,ES
Nagore,42.85203,-1.37555,ES
Naharros,40.053329,-2.5101,ES
Najera,42.4167413,-2.7294624,ES
Nalec,41.55,1.11667,ES
Nambroca,39.7973011,-3.9457318,ES
Narbarte,43.1336421,-1.62823109999999,ES
Narros de Cuellar,41.2987977,-4.4077363,ES
Nava de Abajo,38.6671572,-1.8678271,ES
Nava de la Asuncion,41.1521,-4.48833,ES
Navahermosa,39.6355945,-4.4722512,ES
Navahondilla,40.32574,-4.49582,ES
Navalcan,40.0698494,-5.0922232,ES
Navalcarnero,40.282521,-4.012535,ES
Navalmoralejo,39.73905,-5.14278,ES
Navalpino,39.2255488,-4.590497,ES
Navaltoril,39.5714584,-4.80487,ES
Navalvillar de Pela,39.0915277,-5.4699218,ES
Navas,41.9018611,1.8781829,ES
Navas de Jorquera,39.2813206,-1.7196822,ES
Navas del Rey,40.3849616,-4.2505774,ES
Navas de Oro,41.1949562,-4.4401362,ES
Navas de San Antonio,40.748525,-4.33189,ES
Navas de Tolosa,38.2862874,-3.5869641,ES
Navatrasierra,39.60616,-5.2432,ES
Navezuelas,39.505859,-5.43175,ES
Nerja,36.75278,-3.8744,ES
Nerva,37.69627,-6.54968,ES
Niguelas,36.9776,-3.53949,ES
Noez,39.7403463,-4.1859222,ES
Nogales,38.58629,-6.74901,ES
Noia,42.7859,-8.88993,ES
Nois,43.6155253,-7.3127405,ES
Nombela,40.15488,-4.50764,ES
Novellana,43.56438,-6.28478,ES
Nuno Gomez,40.11446,-4.62117,ES
O Cebreiro,42.70769,-7.04331,ES
Ochanduri,42.5258267,-3.0031868,ES
Ojos-Albos,40.711691,-4.487335,ES
Olague,42.9618157,-1.61794970000005,ES
Oles,43.53333,-5.43333,ES
Olesa de Bonesvalls,41.3467093,1.8467835,ES
Olias,36.77261,-4.32067,ES
Olias del Rey,39.9449486,-3.9865674,ES
Oliete,40.9983733,-0.671375000000012,ES
Oliva de Plasencia,40.112499,-6.08589,ES
Oliva de la Frontera,38.2778063,-6.9132059,ES
Oliva de Merida,38.7895893,-6.1248675,ES
Olivares de Jucar,39.7626148,-2.3569541,ES
Olivenza,38.6826443,-7.1026661,ES
Olmeda de Cobeta,40.8223529,-2.21251,ES
Olmedilla de Alarcon,39.6134026,-2.1035125,ES
Olula del Rio,37.35,-2.3,ES
Olvera,36.9352388,-5.2599555,ES
Ona,42.735957,-3.413264,ES
Onis,42.38018,-8.93531,ES
Ontur,38.6159034,-1.4978716,ES
Oquillas,41.83085,-3.70564,ES
Orba,38.7799875,-0.0618313,ES
Orbaneja,42.8347222,-3.7936111,ES
Orce,37.7199769,-2.4780152,ES
Orcera,38.31742,-2.66487,ES
Orellana de la Sierra,39.03045,-5.49742,ES
Orellana la Vieja,39.0051072,-5.5342054,ES
Organya,42.21667,1.33333,ES
Orgaz,39.6479222,-3.8769847,ES
Oronoz-Mugaire,43.1377078,-1.61065580000002,ES
Oropesa,39.996704,-5.232155,ES
Orro,42.8071789,-8.8856995,ES
Ortigosa de Pestano,41.08734,-4.39509,ES
Ortigueira,43.68304,-7.85249,ES
Os,41.87286,0.72068,ES
Oseja de Sajambre,43.13671,-5.03786,ES
Os Muinos,43.0828203,-9.1892606,ES
Ossa de Montiel,38.9645905,-2.7468737,ES
Oterico,42.7753,-5.92455,ES
Otivar,36.8160532,-3.679438,ES
Otur,43.53333,-6.58333,ES
Otxandio,43.0430773,-2.6553349,ES
Outes,42.7934385,-8.9475445,ES
Pacs del Penedes,41.3611109,1.6696571,ES
Padornelo,42.7118899,-7.12246,ES
Padul,37.0215109,-3.626021,ES
Paladinos del Valle,42.08098,-5.72854,ES
Palafrugell,41.9321219,3.1389118,ES
Palamos,41.849449,3.12814,ES
Palas,37.66161,-1.1905,ES
Pallares,38.1116839,-6.1507102,ES
Palmerola,42.1561219,2.0342073,ES
Palo,42.3227,0.24376,ES
Palomares,37.2394923,-1.7995001,ES
Pals,41.955345,3.15763,ES
Panches,42.8551409663752,-9.13410186767578,ES
Pantano de Cijara,39.3904638,-5.0042368,ES
Pantoja,40.0448382,-3.8307238,ES
Panzares,42.29058,-2.566945,ES
Parada de Sil,42.3826387,-7.5685183,ES
Paradela de Abeleda,42.0060805,-7.8858508,ES
Paradinas,41.01194,-4.3876,ES
Paramo del Sil,42.81884,-6.487072,ES
Pardilla,41.5520764,-3.7111462,ES
Pardinas,43.09245,-9.14115,ES
Paredes de Siguenza,41.242826,-2.733761,ES
Parrillas,40.06096,-5.06391,ES
Partaloa,37.4069104,-2.225819,ES
Pasantes,42.75024,-7.22043,ES
Paterna de Rivera,36.5234413,-5.86572109999997,ES
Patras,37.8018607,-6.7032483,ES
Pauls,40.9220162,0.400149499999998,ES
Paymogo,37.7404203,-7.3418378,ES
Peal de Becerro,37.91338,-3.12148,ES
Pedrafita do Cebreiro,42.7268004,-7.0214138,ES
Pedre,42.5297450640489,-8.43475341796875,ES
Pedrezuela,40.743948,-3.600211,ES
Pedro Bernardo,40.2426072,-4.9097818,ES
Pedro Martinez,37.5029,-3.23134,ES
Pedro Munoz,39.4001148,-2.945068,ES
Pedrosa del Principe,42.2502517,-4.1993131,ES
Pedrosillo de Alba,40.81633,-5.402515,ES
Pego,38.844222,-0.114509,ES
Pelahustan,40.1666965,-4.5902393,ES
Pelayos de la Presa,40.3595316,-4.3341507,ES
Peloche,39.1885655,-5.1357633,ES
Penafiel,41.6,-4.11667,ES
Penahorada,42.49919,-3.64643,ES
Penalba,41.5018984,-0.0367367,ES
Penalba de Castro,41.789712,-3.366009,ES
Penaparda,40.32092,-6.66948,ES
Penaranda de Duero,41.6888497,-3.4795035,ES
Penas de San Pedro,38.7263434,-2.0018518,ES
Penaverde,41.992343,-7.5610729,ES
Peraleda del Zaucejo,38.47454,-5.56502,ES
Peraleda de San Roman,39.7410799,-5.38643,ES
Peralejos,40.48354,-1.03326,ES
Perales del Alfambra,40.6347987,-1.00178789999995,ES
Perales del Puerto,40.15596,-6.68192,ES
Perales De Tajuna,40.233761,-3.35159,ES
Peralta de la Sal,41.994379,0.390575,ES
Peraltilla,42.054401,-0.01715,ES
Peralveche,40.6110209,-2.4495985,ES
Peralvillo,39.07674,-3.91164,ES
Periana,36.92931,-4.19163,ES
Pesadas,42.769243,-3.6173938,ES
Picon,39.04887,-4.05806,ES
Piedrabuena,39.0356127,-4.174379,ES
Piedraescrita,39.54322,-4.77991,ES
Piedrafita,42.9596260995048,-7.42559909820557,ES
Piedrafita de Babia,42.9515214,-6.190821,ES
Piedralaves,40.3173842,-4.6981222,ES
Piera,41.5240263,1.7509153,ES
Pinar,37.4416148,-3.4391076,ES
Pinel de Abajo,41.6743702,-4.1464196,ES
Pinel de Arriba,41.69892,-4.12888,ES
Pinilla de los Barruecos,41.9184269,-3.3045877,ES
Pinofranqueado,40.3016565,-6.3322895,ES
Pinos,41.8272543,1.5418977,ES
Pinoso,38.40164,-1.04196,ES
Pinto,40.247459,-3.70636,ES
Pio,43.124,-5.04897,ES
Pisuena,43.1896,-3.76179,ES
Piton,42.4765863,-7.8523461,ES
Placin,42.279829,-7.2025852,ES
Pobladura del Valle,42.10257,-5.73333,ES
Pobladura de Pelayo Garcia,42.3060676,-5.6839275,ES
Poblete,38.9359614,-3.9811462,ES
Podentes,42.159606,-7.8976232,ES
Pola de Allande,43.27142,-6.61023,ES
Polan,39.7870396,-4.1680394,ES
Polientes,42.806025,-3.93962260000001,ES
Ponteareas,42.18333,-8.5,ES
Ponte Caldelas,42.389201,-8.5019849,ES
Pontevea,42.7619967,-8.5470388,ES
Ponts,41.91607,1.18515,ES
Portilla,40.2895634,-2.0818419,ES
Portillo,41.4781557,-4.5863041,ES
Porto de Cereixo,43.1315947,-9.1258804,ES
Portomarin,42.8060442,-7.6168884,ES
Porzuna,39.148071,-4.15432,ES
Posada de Valdeon,43.1518364,-4.917893,ES
Potes,43.1534905,-4.6232669,ES
Povedilla,38.7007435,-2.6034236,ES
Poyales del Hoyo,40.1728959,-5.1662793,ES
Poza de la Sal,42.6657196,-3.5016882,ES
Pozoamargo,39.3666,-2.19713,ES
Pozoblanco,38.378342,-4.84679,ES
Pozo-Canada,38.80333,-1.73532,ES
Pozo de la Serna,38.7766442,-3.2325961,ES
Pozohondo,38.7205368,-1.9118643,ES
Pozo-Lorente,39.0769716,-1.5061801,ES
Pozorrubio,39.8160523,-2.94944,ES
Pozuel del Campo,40.77129,-1.5069455,ES
Pozuelo de Calatrava,38.911758,-3.83704,ES
Pozuelo del Paramo,42.171,-5.76813,ES
Pozuelo de Zarzon,40.1480306,-6.4143913,ES
Pradillo,42.176604,-2.641853,ES
Pradoluengo,42.327042,-3.203101,ES
Prat de Comte,40.9833815,0.4052908,ES
Pravia,43.48861,-6.1117,ES
Priego,37.438685,-4.194618,ES
Prioro,42.89481,-4.96349,ES
Puebla de Don Fadrique,37.9598393,-2.4375112,ES
Puebla de Don Rodrigo,39.085331,-4.61865,ES
Puebla de Guzman,37.6134855,-7.2484295,ES
Puebla de la Reina,38.662998,-6.1010223,ES
Puebla del Maestre,38.0851179,-6.0791724,ES
Puebla del Principe,38.5680197,-2.926335,ES
Puebla del Prior,38.5698238,-6.1957953,ES
Puebla del Salvador,39.5666306,-1.6755363,ES
Puebla de Obando,39.178676,-6.62742,ES
Pueblo Blanco,36.9112398,-2.13240259999998,ES
Pueblonuevo del Bullaque,39.3041811,-4.2575269,ES
Puente de Genave,38.35,-2.8,ES
Puente del Obispo,37.952,-3.53992,ES
Puente de Salia,36.8854202,-4.1443391,ES
Puente la Reina de Jaca,42.5586836,-0.7871602,ES
Puentenansa,43.25396,-4.40496,ES
Puente Pomar,43.109409,-4.40473,ES
Puente Viejo,37.8165654,-4.7984525,ES
Puerto de San Isidro,43.0656781229652,-5.38803219795227,ES
Puerto de San Vicente,39.5244304,-5.1144068,ES
Puerto de Vega,43.5649736,-6.647783,ES
Puerto Hurraco,38.63355,-5.56581,ES
Puerto Lapice,39.3238574,-3.4807664,ES
Puerto-Lopez,37.33601,-3.83216,ES
Puerto Lumbreras,37.56329,-1.80974,ES
Puerto Moral,37.8919994,-6.4793196,ES
Puerto Pena,39.13101,-5.17972,ES
Puerto Rey,39.4469572,-5.0218821,ES
Puerto Serrano,36.92209,-5.54304,ES
Puigdalber,41.4045849,1.7007947,ES
Pulpi,37.41154,-1.74496,ES
Purchena,37.34744,-2.3608,ES
Purias,37.569168,-1.6389837,ES
Queirugas,41.9933744,-7.6411931,ES
Querol,41.42293,1.39684,ES
Quesada,37.84338,-3.06561,ES
Quilmas,42.87241,-9.14102,ES
Quintana,37.712502,-4.86916,ES
Quintana de la Serena,38.74595,-5.67233,ES
Quintana del Monte,42.58333,-5.26667,ES
Quintana del Pidio,41.76015,-3.74950000000001,ES
Quintana de Rueda,42.57789,-5.26292,ES
Quintanadiez,42.4973021,-4.7542748,ES
Quintana Entrepenas,42.8814837,-3.3240528,ES
Quintana Martin Galindez,42.7937044,-3.271439,ES
Quintanaortuno,42.45,-3.68333,ES
Quintanapalla,42.40914,-3.53296,ES
Quintanar de la Orden,39.59368,-3.04165,ES
Quintanar del Rey,39.3456599,-1.9263167,ES
Quintanilla de Florez,42.254812,-6.1020157,ES
Quintanilla de Losada,42.277567,-6.55706090000001,ES
Quintanilla-Escalada,42.8009749,-3.7704937,ES
Quintanilla la Ojada,42.9211674,-3.3058462,ES
Quintanilla-Sobresierra,42.57217,-3.71389,ES
Quintes,43.534519,-5.54875,ES
Quismondo,40.103831,-4.323,ES
Rabanal,42.4801519,-6.284429,ES
Rada de Haro,39.56824,-2.62096,ES
Radiquero,42.173901,-0.00499,ES
Ragama,40.997929,-5.12794,ES
Ragol,36.9954533,-2.6806829,ES
Rairiz de Veiga,42.05578,-7.85662,ES
Ramacastanas,40.1854028,-5.0463253,ES
Rambla de Morales,36.8130556,-2.2333333,ES
Ramonete,37.543659,-1.47149,ES
Randin,41.90546,-7.87457,ES
Rasueros,41.019815,-5.046715,ES
Rebollosa,40.414167,-6.095,ES
Rebollosa de Jadraque,41.0894724,-2.8421278,ES
Rebordecha,42.0392208,-7.6942172,ES
Rebordondo,41.99158,-7.53902,ES
Regencos,41.9521626,3.1697432,ES
Requejada,43.3891667,-4.2677778,ES
Retamal de Llerena,38.57781,-5.83816,ES
Retamosa,39.57069,-5.54074,ES
Retamoso de la Jara,39.7433953,-4.7555623,ES
Retascon,41.1448611,-1.3807792,ES
Revilla Vallejera,42.1483599,-4.1329,ES
Rialp,42.44354,1.13537,ES
Riano,42.9764192,-5.0058951,ES
Riba de Mar,42.82558,-8.8936,ES
Riba de Santiuste,41.1932651,-2.7077073,ES
Ribarredonda,40.8750249,-2.3078333,ES
Ribeira,42.5540645,-8.9922481,ES
Ribelles,42.33323,2.59213,ES
Ribera Alta,37.4666688,-3.8381772,ES
Ribera Baja,37.4487957,-3.8399261,ES
Ribera del Fresno,38.5511887,-6.2389221,ES
Riberas,43.50635,-6.06743,ES
Ricobayo,41.5347473,-5.9865625,ES
Rillo de Gallo,40.8673341,-1.9374104,ES
Rincon De La Victoria,36.734801,-4.27448,ES
Rio de Losa,42.9493776,-3.2756526,ES
Riofrio (Avila),40.5485637,-4.777595,ES
Riogordo,36.9163901,-4.2929638,ES
Riomalo de Abajo,40.4046355,-6.0854617,ES
Rioseras,42.4537965,-3.6398029,ES
Riovena,43.2472396,-6.5832063,ES
Ripodas,42.6864006,-1.3060756,ES
Ripoll,42.20064,2.19033,ES
Roa,41.69699,-3.92782,ES
Robleda,40.3846497,-6.60570440000004,ES
Robledillo,40.5393087,-4.9292508,ES
Robledo del Mazo,39.60971,-4.9059,ES
Robledo de Losada,42.28596,-6.54403,ES
Robregordo,41.10656,-3.59369,ES
Rocafort de Queralt,41.477412,1.2842825,ES
Rociana,37.308794,-6.593015,ES
Roda,37.7704627,-0.8597688,ES
Rodeiro,42.6491735,-7.9489398,ES
Rodical,43.31194,-6.41507,ES
Rojales,38.0882541,-0.7242721,ES
Romangordo,39.739506,-5.688705,ES
Romanillos de Atienza,41.2749903,-2.8954417,ES
Romeria de El Rocio,37.133426,-6.479428,ES
Roncal,42.8096205,-0.9556556,ES
Roncesvalles,43.0091774,-1.31951,ES
Rosal,37.9671774,-7.2207943,ES
Rosell,40.61792,0.22133,ES
Rota,36.622363,-6.358589,ES
Roturas,39.5562262,-5.4774534,ES
Ruanes,39.327431,-6.01306,ES
Rubias,41.9081343,-7.8311698,ES
Rubielos Bajos,39.4462201,-2.0383315,ES
Ruguilla,40.7513879,-2.5807975,ES
Ruidera,38.9763165,-2.8844783,ES
